,Unnamed: 0,id,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_mxn
1455,1455,13040996,Gina,"Amsterdam, Netherlands",within an hour,100.0,98%,t,Spaarndammer en Zeeheldenbuurt,2,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.38741,4.88208,Private room in rental unit,Private room,1,1.5,1.0,1.0,"[""First aid kit"", ""Freezer"", ""Oven"", ""Smoking allowed"", ""Body soap"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Microwave"", ""Stove"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Waterfront"", ""Wine glasses"", ""Coffee"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Baking sheet"", ""Lock on bedroom door"", ""Host greets you"", ""Wifi"", ""Hot water"", ""Heating"", ""Single level home"", ""Hot water kettle""]",64.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,2,2,2,98,598,53,3,2016-07-11,2024-12-02,t,2,0,2,0,5.84,1152.0
1458,1458,13051355,Boogaard'S BnB,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,2,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.37103,4.89583,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Extra pillows and blankets"", ""Lockbox"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Air conditioning"", ""Room-darkening shades"", ""Heating""]",109.0,1,1125,1.0,3.0,1125.0,1125.0,1.6,1125.0,t,13,39,39,39,288,48,1,2016-06-04,2024-11-17,t,2,0,2,0,2.78,1962.0
1460,1460,13072405,Francesco,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,1,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Geuzenveld - Slotermeer,52.37869,4.80201,Private room in rental unit,Private room,3,1.5,1.0,2.0,"[""Mosquito net"", ""Lake access"", ""Oven"", ""Private patio or balcony"", ""Body soap"", ""Smoking allowed"", ""Refrigerator"", ""Hangers"", ""Extra pillows and blankets"", ""Microwave"", ""Outdoor dining area"", ""Elevator"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Waterfront"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""TV with Netflix"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Bathtub"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Safe"", ""Heating"", ""Exercise equipment""]",51.0,1,730,1.0,1.0,730.0,730.0,1.0,730.0,t,12,12,13,49,329,31,1,2016-05-30,2024-11-18,t,1,0,1,0,3.17,918.0
1483,1483,13272633,Marie-Renée,,within an hour,100.0,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36534844050956,4.910741453431986,Private room in bed and breakfast,Private room,4,1.0,2.0,2.0,"[""Crib"", ""Dedicated workspace"", ""Hangers"", ""Microwave"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Window guards"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Host greets you"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Heating"", ""Hot water kettle""]",368.0,2,365,3.0,5.0,1125.0,1125.0,4.2,1125.0,t,16,39,66,320,153,1,0,2016-06-08,2024-06-22,t,1,0,1,0,1.48,6624.0
1487,1487,13308006,Marian,"Amsterdam, Netherlands",within an hour,100.0,98%,t,Oud-West,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Baarsjes - Oud-West,52.3582,4.86002,Private room in townhouse,Private room,3,1.0,2.0,2.0,"[""First aid kit"", ""Drying rack for clothing"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage: closet and wardrobe"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Love Beauty and Planet (vegan) conditioner"", ""Fast wifi \u2013 135 Mbps"", ""Ethernet connection"", ""Iron"", ""Essentials"", ""EV charger"", ""Portable fans"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Coffee"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Love Beauty and Planet ( vegan)  shampoo"", ""Garden view"", ""Love Beauty and Planet (vegan) body soap"", ""Hair dryer"", ""Bathtub"", ""Bed linens"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hot water"", ""Room-darkening shades"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",171.0,2,3,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,9,18,53,205,27,2,2016-06-13,2024-11-25,t,1,0,1,0,1.98,3078.0
1500,1500,13460110,Michel,Netherlands,,,,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Noord,52.39023,4.92482,Private room in condo,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Resort access"", ""Paid parking off premises"", ""Oven"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Free street parking"", ""Dedicated workspace"", ""Hangers"", ""Private living room"", ""Extra pillows and blankets"", ""Lockbox"", ""Microwave"", ""BBQ grill"", ""Ethernet connection"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Pets allowed"", ""Portable air conditioning"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Host greets you"", ""Outdoor kitchen"", ""Luggage dropoff allowed"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Heating"", ""Fire pit"", ""Park view""]",98.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,20,50,80,138,245,39,4,2016-06-27,2024-12-02,t,1,0,1,0,2.38,1764.0
1528,1528,13708567,Kith & Kin,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Frederik Hendrikbuurt,4,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.37981,4.87418,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""First aid kit"", ""Marie Stella Maris body soap"", ""Shower gel"", ""Crib"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Iron"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""TV with Netflix"", ""Paid street parking off premises"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Heating"", ""Single level home""]",162.0,1,365,2.0,2.0,999.0,999.0,2.0,999.0,t,11,22,32,121,79,5,1,2016-07-25,2024-11-15,t,4,4,0,0,0.78,2916.0
1538,1538,13791396,Paolo,"Amsterdam, Netherlands",,,,f,,1,"['email', 'phone', 'work_email']",t,t,,Zuid,52.3447,4.87048,Entire rental unit,Entire home/apt,4,,3.0,,"[""Dryer"", ""Hangers"", ""TV"", ""Wifi"", ""Hair dryer"", ""Washer"", ""Heating"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Smoke alarm"", ""Shampoo""]",,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0,10,0,0,2016-07-17,2016-08-20,t,1,1,0,0,0.1,
1539,1539,13812250,Kith & Kin,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Frederik Hendrikbuurt,4,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.37948,4.87532,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""First aid kit"", ""Marie Stella Maris body soap"", ""Shower gel"", ""Crib"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Stove"", ""Iron"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""TV with Netflix"", ""Paid street parking off premises"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Heating"", ""Single level home""]",320.0,1,365,2.0,2.0,999.0,999.0,2.0,999.0,t,12,27,46,156,176,20,2,2016-07-25,2024-12-01,t,4,4,0,0,1.73,5760.0
1556,1556,13882577,Anne,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, NH, Netherlands",Oostelijk Havengebied - Indische Buurt,52.36114883422852,4.944812774658203,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Toaster"", ""Shower gel"", ""Dishwasher"", ""Private patio or balcony"", ""Body soap"", ""Shared gym nearby"", ""Clothing storage"", ""Single oven"", ""Refrigerator"", ""Record player"", ""Rotell sound system with aux"", ""Gas stove"", ""Outdoor furniture"", ""Hangers"", ""Extra pillows and blankets"", ""Microwave"", ""Barbecue utensils"", ""Dining table"", ""Iron"", ""Essentials"", ""Blender"", ""Portable fans"", ""Shampoo"", ""Smoke alarm"", ""Exercise equipment: free weights, yoga mat"", ""Wine glasses"", ""Coffee"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Kitchen"", ""Coffee maker"", ""Baking sheet"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""Host greets you"", ""TV"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Outdoor playground"", ""Private entrance"", ""Heating"", ""Shared backyard \u2013 Fully fenced"", ""Single level home"", ""Hot water kettle""]",275.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,t,5,35,65,110,5,5,0,2024-08-13,2024-10-21,t,1,1,0,0,1.28,4950.0
1579,1579,14022135,Chi,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Buiksloterham,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Noord,52.39551,4.90906,Entire townhouse,Entire home/apt,12,3.0,4.0,12.0,"[""First aid kit"", ""Freezer"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Free driveway parking on premises"", ""Refrigerator"", ""Outdoor furniture"", ""Hangers"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Microwave"", ""Stove"", ""Outdoor dining area"", ""Dining table"", ""Essentials"", ""Smoke alarm"", ""Portable fans"", ""Shampoo"", ""Waterfront"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Portable air conditioning"", ""Dishes and silverware"", ""Pool table"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Game console"", ""Cooking basics"", ""Bed linens"", ""Host greets you"", ""TV"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",432.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,19,44,65,278,293,53,3,2016-12-21,2024-11-24,t,1,1,0,0,3.02,7776.0
1583,1583,14050092,Carla,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Slotervaart,1,"['email', 'phone']",t,t,,De Aker - Nieuw Sloten,52.34679,4.80295,Private room in home,Private room,2,1.5,1.0,1.0,"[""First aid kit"", ""Shower gel"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Extra pillows and blankets"", ""Clothing storage: wardrobe and dresser"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Portable fans"", ""Shampoo"", ""Breakfast"", ""Wine glasses"", ""Coffee"", ""Paid street parking off premises"", ""Pets allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee maker"", ""Bathtub"", ""Bed linens"", ""Luggage dropoff allowed"", ""Host greets you"", ""Wifi"", ""Hot water"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",60.0,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,14,34,52,122,429,48,1,2016-08-04,2024-11-10,t,1,0,1,0,4.22,1080.0
1610,1610,14274504,Ifigenia,"Amsterdam, Netherlands",,,100%,f,Jordaan,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.36863,4.88051,Private room in guest suite,Private room,3,,1.0,,"[""First aid kit"", ""Freezer"", ""Courtyard view"", ""Shower gel"", ""Body soap"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker: Nespresso"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Dining table"", ""Iron"", ""Conditioner"", ""Essentials"", ""Smoke alarm"", ""Portable fans"", ""Shampoo"", ""Waterfront"", ""Wine glasses"", ""Coffee"", ""Fire extinguisher"", ""48 inch HDTV with Amazon Prime Video, Apple TV, Netflix"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Hair dryer"", ""Bed linens"", ""Host greets you"", ""Mini fridge"", ""Books and reading material"", ""Fast wifi \u2013 87 Mbps"", ""Hot water"", ""Outdoor playground"", ""Phillips with small freezer refrigerator"", ""Private entrance"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",,1,15,1.0,3.0,1125.0,1125.0,2.1,1125.0,t,0,0,0,0,175,1,0,2016-10-24,2023-12-20,t,1,0,1,0,1.77,
1617,1617,14325757,Laurens En Petra,"Amsterdam, Netherlands",within an hour,100.0,99%,t,Grachtengordel,2,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36026,4.895207,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Paid parking off premises"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Private living room"", ""Lockbox"", ""Microwave"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Heating"", ""Single level home""]",121.0,3,14,1.0,3.0,1125.0,1125.0,3.0,1125.0,t,16,32,59,84,291,46,3,2016-08-20,2024-11-30,t,2,0,2,0,2.88,2178.0
1623,1623,14387468,Jolijn,"Amsterdam, Netherlands",,,91%,t,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.37767,4.87275,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""First aid kit"", ""Backyard"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Refrigerator"", ""Hangers"", ""Lockbox"", ""Microwave"", ""Stove"", ""Dining table"", ""Essentials"", ""Smoke alarm"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Bathtub"", ""Bed linens"", ""TV with standard cable"", ""Wifi"", ""Private entrance"", ""Heating"", ""Cleaning products""]",156.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,t,0,0,0,0,45,6,0,2016-08-11,2024-08-23,t,1,1,0,0,0.44,2808.0
1627,1627,14439841,Raldy,"Amsterdam, Netherlands",,,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Oost,52.35716,4.91308,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Courtyard view"", ""Paid parking off premises"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Microwave"", ""Stove"", ""Iron"", ""Essentials"", ""Fire extinguisher"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Bed linens"", ""TV"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Washer"", ""Heating"", ""Cleaning products""]",147.0,3,20,3.0,3.0,20.0,20.0,3.0,20.0,t,0,0,0,0,28,4,0,2017-05-08,2024-08-11,t,1,1,0,0,0.3,2646.0
1637,1637,14548324,Arie,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Spaarndammer en Zeeheldenbuurt,3,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.3906,4.88734,Houseboat,Entire home/apt,4,3.0,2.0,2.0,"[""First aid kit"", ""Resort access"", ""Private patio or balcony"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Marina view"", ""Lockbox"", ""Microwave"", ""Outdoor dining area"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Waterfront"", ""Free washer \u2013 In unit"", ""City skyline view"", ""Fire extinguisher"", ""Harbor view"", ""Self check-in"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Hot water"", ""Heating""]",301.0,2,1125,2.0,3.0,1125.0,1125.0,2.8,1125.0,t,30,60,90,365,44,14,0,2019-06-09,2024-10-29,t,3,1,2,0,0.66,5418.0
1654,1654,14760457,Helen,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oostelijk Havengebied - Indische Buurt,52.36601,4.93361,Private room in boat,Private room,2,1.5,1.0,1.0,"[""First aid kit"", ""Central heating"", ""Drying rack for clothing"", ""Private backyard \u2013 Fully fenced"", ""Courtyard view"", ""Shower gel"", ""Paid parking off premises"", ""Clothing storage: closet and wardrobe"", ""Lake access"", ""Private patio or balcony"", ""Smoking allowed"", ""Body soap"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Hangers"", ""Cleaning available during stay"", ""Coffee maker: Nespresso"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Lockbox"", ""BBQ grill: charcoal"", ""Single level home"", ""Ethernet connection"", ""Iron"", ""Essentials"", ""Conditioner"", ""EV charger"", ""Shampoo"", ""Portable fans"", ""Smoke alarm"", ""Waterfront"", ""Boat slip"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Fire extinguisher"", ""Garden view"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Canal view"", ""Hammock"", ""Bed linens"", ""Lock on bedroom door"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Radiant heating"", ""Wifi"", ""Hot water"", ""Free washer \u2013 In building"", ""Private entrance"", ""Lake view"", ""Cleaning products"", ""Hot water kettle"", ""River view""]",94.0,3,14,1.0,3.0,8.0,1125.0,3.0,1099.7,t,19,39,53,126,169,57,2,2016-10-08,2024-11-13,t,1,0,1,0,1.7,1692.0
1662,1662,14816635,Kith & Kin,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Frederik Hendrikbuurt,4,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.37981,4.87418,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""First aid kit"", ""Marie Stella Maris body soap"", ""Shower gel"", ""Crib"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Stove"", ""Iron"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""TV with Netflix"", ""Paid street parking off premises"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Heating"", ""Single level home""]",337.0,1,365,2.0,2.0,999.0,999.0,2.0,999.0,t,11,25,44,161,107,11,0,2016-11-04,2024-10-10,t,4,4,0,0,1.09,6066.0
1663,1663,14817368,Kith & Kin,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Frederik Hendrikbuurt,4,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.3792,4.87433,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""First aid kit"", ""Marie Stella Maris body soap"", ""Shower gel"", ""Crib"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Iron"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""TV with Netflix"", ""Paid street parking off premises"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Heating"", ""Single level home""]",154.0,1,365,2.0,2.0,999.0,999.0,2.0,999.0,t,9,14,26,113,148,13,1,2016-10-07,2024-11-27,t,4,4,0,0,1.49,2772.0
1675,1675,14909329,Mirella,"Amsterdam, Netherlands",,,,f,,1,"['email', 'phone']",t,t,,Centrum-Oost,52.35876,4.90171,Entire rental unit,Entire home/apt,4,,3.0,,"[""First aid kit"", ""Hangers"", ""TV"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Essentials"", ""Kitchen"", ""Smoke alarm"", ""Shampoo""]",,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0,40,0,0,2016-09-13,2019-04-07,t,1,1,0,0,0.4,
1684,1684,15033074,Floris,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Amsterdam Centrum,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.37028,4.89022,Private room in bed and breakfast,Private room,3,1.0,1.0,2.0,"[""First aid kit"", ""Crib"", ""Keypad"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Microwave"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Fire extinguisher"", ""Pets allowed"", ""Dishes and silverware"", ""Self check-in"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Heating""]",216.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,19,49,74,99,148,16,1,2016-09-25,2024-11-24,t,1,0,1,0,1.48,3888.0
1687,1687,15038670,Ilana,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,1,"['email', 'phone']",t,t,,Oostelijk Havengebied - Indische Buurt,52.36446,4.93719,Private room in rental unit,Private room,2,,1.0,,"[""Drying rack for clothing"", ""Paid parking off premises"", ""Clothing storage: closet and wardrobe"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Lockbox"", ""Laundromat nearby"", ""Microwave"", ""Other induction stove"", ""Conditioner"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Wine glasses"", ""Coffee"", ""Fire extinguisher"", ""Free dryer \u2013 In building"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Washer"", ""Heating"", ""Hot water kettle""]",,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0,252,27,0,2016-10-02,2024-10-23,t,1,0,1,0,2.53,
1696,1696,15109768,Ingeborg,Malaysia,,,,f,Jordaan,2,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.380138,4.887468,Entire rental unit,Entire home/apt,2,,1.0,,"[""First aid kit"", ""Hangers"", ""Cooking basics"", ""TV with standard cable"", ""Refrigerator"", ""Wifi"", ""Fire extinguisher"", ""Private patio or balcony"", ""Washer"", ""Heating"", ""Iron"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm"", ""Coffee maker"", ""Hair dryer""]",,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0,62,0,0,2016-09-25,2023-07-30,t,1,1,0,0,0.62,
1699,1699,15121800,Michel,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Oud-West,1,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",De Baarsjes - Oud-West,52.36608,4.8764,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hangers"", ""Bed linens"", ""Dedicated workspace"", ""Wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Shampoo""]",111.0,1,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,t,15,27,44,149,409,79,6,2016-09-28,2024-12-04,t,1,1,0,0,4.1,1998.0
1712,1712,15258535,Atanas,"Amsterdam, Netherlands",within an hour,100.0,100%,t,De Pijp,2,"['email', 'phone']",t,t,"Amsterdam, Noord Holland, Netherlands",De Pijp - Rivierenbuurt,52.35068,4.89284,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Shower gel"", ""Paid parking off premises"", ""Body soap"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Crib - always at the listing"", ""Hangers"", ""Cleaning available during stay"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Lockbox"", ""Ethernet connection"", ""Paid parking on premises"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""Shampoo"", ""Smoke alarm"", ""Wine glasses"", ""Coffee"", ""Fire extinguisher"", ""Private hot tub"", ""Dishes and silverware"", ""Self check-in"", ""HDTV"", ""Hair dryer"", ""Coffee maker"", ""Bathtub"", ""Bed linens"", ""Lock on bedroom door"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Wifi"", ""Hot water"", ""Patio or balcony"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",81.0,2,365,1.0,2.0,1125.0,1125.0,2.0,1125.0,t,1,12,29,107,505,91,7,2016-10-05,2024-11-27,t,2,0,2,0,5.07,1458.0
